geneSymbol	diseaseName
OR51E1	Substance Dependence
OR51E1	Substance abuse problem
SESN3	Malignant neoplasm of prostate
PIWIL4	Oligospermia
TTC36	Liver Cirrhosis, Experimental
PLEKHA7	Angle Closure Glaucoma
DNHD1	Renal Cell Carcinoma
DNHD1	Conventional (Clear Cell) Renal Cell Carcinoma
DNHD1	Chromophobe Renal Cell Carcinoma
DNHD1	Sarcomatoid Renal Cell Carcinoma
DNHD1	Collecting Duct Carcinoma of the Kidney
DNHD1	Papillary Renal Cell Carcinoma
PRICKLE1	Epileptic encephalopathy
PRICKLE1	Unverricht-Lundborg Syndrome
PRICKLE1	Prickle1-Related Progressive Myoclonus Epilepsy with Ataxia
A2ML1	Noonan Syndrome
A2ML1	Otitis Media
C12orf66	Polycystic Ovary Syndrome
C12orf66	Sclerocystic Ovaries
PHETA1	Bipolar Disorder
PHETA1	Colorectal Carcinoma
PHETA1	Colorectal Cancer
PHETA1	MAJOR AFFECTIVE DISORDER 2
LACC1	Juvenile-Onset Still Disease
LACC1	Systemic onset juvenile chronic arthritis
LACC1	Rheumatoid Arthritis, Systemic Juvenile
B3GLCT	Hydrocephalus
B3GLCT	Cataract
B3GLCT	Krause-Kivlin syndrome
RDH12	Retinitis Pigmentosa
RDH12	Leber Congenital Amaurosis
RDH12	LEBER CONGENITAL AMAUROSIS 13
RDH12	RETINITIS PIGMENTOSA 53
GSC	Osteogenesis Imperfecta
GSC	SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, SKELETAL ABNORMALITIES
PRIMA1	Muscular Dystrophy
PRIMA1	Unipolar Depression
PRIMA1	Major Depressive Disorder
PRIMA1	Colorectal Cancer
MIPOL1	Polydactyly
ABHD12B	Malignant neoplasm of breast
PWAR1	Prader-Willi Syndrome
PWAR1	Royer Syndrome
C2CD4A	Diabetes Mellitus, Non-Insulin-Dependent
HAPLN3	Schizophrenia
MESP2	Jarcho-Levin syndrome
MESP2	SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE 2
MESP2	SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE 3
TTBK2	Charcot-Marie-Tooth Disease
TTBK2	Ataxia, Spinocerebellar
TTBK2	Small cell carcinoma of lung
TTBK2	Spinocerebellar Ataxia Type 1
TTBK2	Spinocerebellar Ataxia Type 2
TTBK2	Spinocerebellar Ataxia Type 4
TTBK2	Spinocerebellar Ataxia Type 5
TTBK2	Spinocerebellar Ataxia Type 6 (disorder)
TTBK2	Spinocerebellar Ataxia Type 7
TTBK2	SPINOCEREBELLAR ATAXIA 11
CDAN1	Congenital dyserythropoietic anemia
CDAN1	Congenital anemia
CDAN1	Congenital dyserythropoietic anemia, type I
CDAN1	Congenital dyserythropoietic anemia, type III
CDAN1	Congenital dyserythropoietic anemia, type II
SLC38A8	Foveal Hypoplasia and Anterior Segment Dysgenesis
SLC38A8	FOVEAL HYPOPLASIA 2
VWA3A	Malignant neoplasm of urinary bladder
OTOA	Deafness, Autosomal Recessive 22
CMTM2	Juvenile-Onset Still Disease
CMTM2	Juvenile arthritis
CMTM2	Juvenile psoriatic arthritis
BEAN1	SPINOCEREBELLAR ATAXIA 31 (disorder)
TEKT5	Schizophrenia
IL34	Polycystic Ovary Syndrome
IL34	Sclerocystic Ovaries
MGAT5B	Polycystic Ovary Syndrome
MGAT5B	Sclerocystic Ovaries
CFAP52	Situs Inversus
UNC45B	Malignant neoplasm of breast
UNC45B	Nuclear cataract
UNC45B	Nuclear non-senile cataract
UNC45B	CATARACT 43
TMEM199	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIp
TMC8	Epidermodysplasia Verruciformis
KRT25	Woolly hair, congenital
KRT25	Woolly Hair, Autosomal Recessive
KRT25	WOOLLY HAIR, AUTOSOMAL RECESSIVE 3
CCBE1	Hydrops Fetalis
CCBE1	Profound Mental Retardation
CCBE1	Mental Retardation, Psychosocial
CCBE1	Hennekam lymphangiectasia lymphedema syndrome
CCBE1	Hydrops Fetalis, Non-Immune
CCBE1	Immune Hydrops Fetalis
CCBE1	Mental deficiency
CCBE1	HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 1
CBLN2	Pulmonary arterial hypertension
CBLN2	Idiopathic pulmonary arterial hypertension
DSG4	Monilethrix
DSG4	HYPOTRICHOSIS 6
DSG4	Hypotrichosis simplex
ANKRD29	Malignant neoplasm of breast
APCDD1	Obesity
APCDD1	Hypotrichosis simplex
ZNF480	Schizophrenia
ZNF480	Colorectal Cancer
C19orf18	Drug abuse
C19orf18	Organic Mental Disorders, Substance-Induced
C19orf18	Substance Dependence
C19orf18	Substance abuse problem
ZNF560	Colorectal Cancer
DACT3	Polycystic Ovary Syndrome
DACT3	Sclerocystic Ovaries
SIX5	Cataract
SIX5	Branchio-Oto-Renal Syndrome
SIX5	Branchio-Oculo-Facial Syndrome
SIX5	Cakut
SIX5	Branchiootorenal Syndrome 2
ZNF565	Schizophrenia
TTC9B	Depression, Postpartum
TICAM1	Herpetic Acute Necrotizing Encephalitis
TICAM1	Bagassosis
TICAM1	Malignant neoplasm of breast
TICAM1	Herpetic meningoencephalitis
TICAM1	Pneumoconiosis
TICAM1	Reperfusion Injury
TICAM1	Herpes encephalitis
ZNF569	Malignant neoplasm of breast
ZNF569	Colorectal Carcinoma
ZNF569	Colorectal Cancer
CREB3L4	Malignant neoplasm of prostate
SAMD11	Liver Cirrhosis, Experimental
HJV	Cholestasis
HJV	Hemochromatosis
HJV	Juvenile hemochromatosis
HJV	Hereditary hemochromatosis
HJV	HEMOCHROMATOSIS, TYPE 2A
ANKRD35	Congenital anemia
B3GALNT2	Arthrogryposis
B3GALNT2	Malignant neoplasm of breast
B3GALNT2	Hydrocephalus
B3GALNT2	Cataract
B3GALNT2	Walker-Warburg congenital muscular dystrophy
B3GALNT2	Cerebellar Hypoplasia
B3GALNT2	Fukuyama Type Congenital Muscular Dystrophy
B3GALNT2	Muscle eye brain disease
B3GALNT2	Congenital muscular dystrophy (disorder)
B3GALNT2	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K
B3GALNT2	alpha-Dystroglycanopathies
B3GALNT2	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 11
SLC30A7	Malignant neoplasm of esophagus
CNIH3	Endometriosis
CNIH3	Schizophrenia
CNIH3	Endometrioma
IL23R	Behcet Syndrome
IL23R	Ulcerative Colitis
IL23R	Crohn Disease
IL23R	Leprosy
IL23R	Pustulosis of Palms and Soles
IL23R	Psoriasis
IL23R	Ankylosing spondylitis
IL23R	Crohn's disease of large bowel
IL23R	Crohn's disease of the ileum
IL23R	Regional enteritis
IL23R	IIeocolitis
IL23R	Inflammatory Bowel Disease 17
PDIK1L	Schizophrenia
CLDN19	Amelogenesis Imperfecta
CLDN19	Congenital ocular coloboma (disorder)
CLDN19	Hypomagnesemia 5, Renal, with Ocular Involvement
CLDN19	Meier Blumberg Imahorn syndrome
SRARP	Malignant neoplasm of breast
PYHIN1	Asthma
PYHIN1	Malignant neoplasm of prostate
GNAS-AS1	Pseudohypoaldosteronism
GNAS-AS1	Pseudohypoaldosteronism, Type I
GNAS-AS1	Pseudohypoaldosteronism, Type I, Autosomal Dominant
GNAS-AS1	Pseudohypoaldosteronism, Type I, Autosomal Recessive
GNAS-AS1	Pseudohypoaldosteronism, Type II
GNAS-AS1	Hyperpotassemia and Hypertension, Familial
LIPI	Hyperlipoproteinemia Type IV
ABCC13	Colorectal Carcinoma
ABCC13	Colorectal Cancer
IGSF5	Malignant neoplasm of prostate
SIK1	West Syndrome
SIK1	Juvenile-Onset Still Disease
SIK1	Early myoclonic encephalopathy
SIK1	Metastatic melanoma
SIK1	Early infantile epileptic encephalopathy with suppression bursts
SIK1	Epileptic encephalopathy
SIK1	Cardiomyopathy, Familial Idiopathic
SIK1	Glioblastoma Multiforme
SIK1	Juvenile arthritis
SIK1	Juvenile psoriatic arthritis
SIK1	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 30
SIK1	Familial M̩ni̬re disease
CHADL	Osteoarthritis of hip
CKAP2L	Polydactyly
CKAP2L	Primary microcephaly
CKAP2L	Filippi syndrome
TEKT4	Malignant neoplasm of breast
COMMD1	Hepatitis, Chronic
COMMD1	Liver Cirrhosis
COMMD1	Chronic Persistent Hepatitis
COMMD1	Fibrosis, Liver
COMMD1	Chronic active hepatitis
COMMD1	Cryptogenic Chronic Hepatitis
COMMD1	Copper-Overload Cirrhosis
PUS10	Colorectal Cancer
PLB1	Rheumatoid Arthritis
C2CD6	Colorectal Cancer
SLC23A3	Schizophrenia
GPBAR1	Crohn Disease
GPBAR1	Crohn's disease of large bowel
GPBAR1	Crohn's disease of the ileum
GPBAR1	Regional enteritis
GPBAR1	IIeocolitis
GPBAR1	Cholestasis in newborn
FAM84A	Polycystic Ovary Syndrome
FAM84A	Sclerocystic Ovaries
RMDN2	Liver Cirrhosis, Experimental
MSL3P1	Creutzfeldt-Jakob disease
MSL3P1	New Variant Creutzfeldt-Jakob Disease
MSL3P1	Creutzfeldt-Jakob Disease, Familial
UPP2	Autism Spectrum Disorders
DTX3L	Malignant neoplasm of breast
FAM19A4	Malignant neoplasm of breast
FAM19A4	Breast Carcinoma
SGO1	Circadian Rhythm Disorders
SGO1	Psychogenic Inversion of Circadian Rhythm
SGO1	Chronic atrial and intestinal dysrhythmia
PPM1L	Obesity
WDR49	Colorectal Cancer
CCDC80	Dermatitis, Atopic
CCDC80	Hepatitis, Toxic
CCDC80	Eczema, Infantile
CCDC80	Drug-Induced Liver Disease
CCDC80	Hepatitis, Drug-Induced
CCDC80	Drug-Induced Acute Liver Injury
CCDC80	Chemical and Drug Induced Liver Injury
CCDC80	Chemically-Induced Liver Toxicity
NEK10	Metastatic melanoma
NEK10	Ovarian Mucinous Adenocarcinoma
CCDC50	Deafness, Autosomal Dominant 44
FGD5	Malignant neoplasm of breast
FGD5	Breast Carcinoma
CNTN4	Alcoholic Intoxication, Chronic
CNTN4	Bipolar Disorder
CNTN4	Colorectal Cancer
NFXL1	Cholestasis
NFXL1	Hepatitis, Toxic
NFXL1	Drug-Induced Liver Disease
NFXL1	Hepatitis, Drug-Induced
NFXL1	Drug-Induced Acute Liver Injury
NFXL1	Chemical and Drug Induced Liver Injury
NFXL1	Chemically-Induced Liver Toxicity
SHISA3	Liver Cirrhosis, Experimental
JAKMIP1	Colorectal Cancer
ODAPH	Amelogenesis Imperfecta hypomaturation type
ODAPH	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA4
PPM1K	Maple Syrup Urine Disease
PPM1K	Classic Maple Syrup Urine Disease
PPM1K	Intermittent Maple Syrup Urine Disease
PPM1K	Maple Syrup Urine Disease, Thiamine Responsive
PPM1K	Intermediate Maple Syrup Urine Disease
RASGEF1B	Juvenile-Onset Still Disease
RASGEF1B	Juvenile arthritis
RASGEF1B	Juvenile psoriatic arthritis
DAB2IP	Myocardial Infarction
DAB2IP	Pulmonary Embolism
DAB2IP	Aortic Aneurysm, Abdominal
DAB2IP	Malignant neoplasm of lung
DAB2IP	Malignant neoplasm of prostate
DAB2IP	Pulmonary Thromboembolisms
SLC38A9	Malignant neoplasm of liver
SLC36A2	Iminoglycinuria
SLC36A2	HYPERGLYCINURIA (disorder)
CEP120	Majewski Syndrome
CEP120	Saldino-Noonan Syndrome
CEP120	Short Rib-Polydactyly Syndrome
CEP120	Polydactyly
CEP120	Jeune thoracic dystrophy
CEP120	Familial aplasia of the vermis
CEP120	SHORT-RIB THORACIC DYSPLASIA 13 WITH OR WITHOUT POLYDACTYLY
CEP120	Joubert syndrome with ocular defect
CEP120	JOUBERT SYNDROME 31
MARVELD2	DEAFNESS, AUTOSOMAL RECESSIVE 49
MARVELD2	Familial M̩ni̬re disease
IRX2	Clear cell sarcoma of kidney
RAET1L	Alopecia Areata
MBOAT1	Cholestasis
NKAIN2	Alcoholic Intoxication, Chronic
KHDC3L	Hydatidiform Mole
KHDC3L	Hydatidiform Mole, Partial
KHDC3L	Complete hydatidiform mole
ABCA13	Bipolar Disorder
ABCA13	Colorectal Carcinoma
ABCA13	Schizophrenia
ABCA13	Colorectal Cancer
AMOT	Malignant neoplasm of brain
AMOT	Benign neoplasm of brain, unspecified
AMOT	Brain Tumor, Primary
AMOT	Recurrent Brain Neoplasm
AMOT	Primary malignant neoplasm of brain
IQUB	Colorectal Cancer
KCTD7	Epileptic encephalopathy
KCTD7	EPILEPSY, PROGRESSIVE MYOCLONIC 3
TMEM65	Liver Cirrhosis, Experimental
RDH10	Liver Cirrhosis, Experimental
ESCO2	Craniosynostosis
ESCO2	Kidney Neoplasm
ESCO2	Cataract
ESCO2	Roberts-SC phocomelia syndrome
ESCO2	Malignant neoplasm of kidney
ESCO2	Radial club hand
C8orf37	Retinitis Pigmentosa
C8orf37	Bardet-Biedl Syndrome
C8orf37	CONE-ROD DYSTROPHY 16
C8orf37	RETINITIS PIGMENTOSA 64
C8orf37	Retinal dystrophy with early macular involvement
C8orf37	BARDET-BIEDL SYNDROME 21
VPS13B	Malignant neoplasm of breast
VPS13B	Cohen syndrome
ERICH1	Colorectal Cancer
KCNU1	Diabetes Mellitus, Non-Insulin-Dependent
CAMSAP1	Juvenile-Onset Still Disease
CAMSAP1	Juvenile arthritis
CAMSAP1	Juvenile psoriatic arthritis
LINGO2	Amphetamine Addiction
LINGO2	Amphetamine Abuse
LINGO2	Malignant neoplasm of liver
MAMDC4	Malignant neoplasm of breast
LINC00475	Polycystic Ovary Syndrome
LINC00475	Sclerocystic Ovaries
FREM1	Craniosynostosis
FREM1	Acrocephaly
FREM1	Brachycephaly
FREM1	Congenital diaphragmatic hernia
FREM1	Scaphycephaly
FREM1	Trigonocephaly
FREM1	Congenital hernia of foramen of Morgagni
FREM1	Congenital hernia of foramen of Bochdalek
FREM1	Unilateral agenesis of kidney
FREM1	Congenital absence of kidneys syndrome
FREM1	Synostotic Posterior Plagiocephaly
FREM1	Marles Greenberg Persaud syndrome
FREM1	Metopic synostosis
FREM1	Cakut
FREM1	Bifid Nose With Or Without Anorectal And Renal Anomalies
FREM1	Bifid Nose, Autosomal Dominant
FREM1	Synostotic Anterior Plagiocephaly
FREM1	TRIGONOCEPHALY 2
FREM1	Bifid Nose, Autosomal Recessive
PRUNE2	Liver Cirrhosis, Experimental
FAAH2	Renal Cell Carcinoma
FAAH2	Conventional (Clear Cell) Renal Cell Carcinoma
FAAH2	Chromophobe Renal Cell Carcinoma
FAAH2	Sarcomatoid Renal Cell Carcinoma
FAAH2	Collecting Duct Carcinoma of the Kidney
FAAH2	Papillary Renal Cell Carcinoma
ZDHHC15	MENTAL RETARDATION, X-LINKED 91 (disorder)
USP54	Malignant neoplasm of breast
NKX2-3	Ulcerative Colitis
NKX2-3	Crohn Disease
NKX2-3	Crohn's disease of large bowel
NKX2-3	Crohn's disease of the ileum
NKX2-3	Regional enteritis
NKX2-3	IIeocolitis
TMTC2	Prelingual Deafness
TMTC2	Deafness, Acquired
TMTC2	Deaf Mutism
CLEC12A	Rheumatoid Arthritis
TMTC3	Lissencephaly
TMTC3	Pachygyria
TMTC3	Periventricular Nodular Heterotopia
TMTC3	Agyria
TMTC3	LISSENCEPHALY 8
ALDH1L2	Liver Cirrhosis, Experimental
LMNTD1	Malignant neoplasm of lung
SLC5A8	Malignant tumor of colon
SLC5A8	Hyperuricemia
PPTC7	Hepatitis, Toxic
PPTC7	Drug-Induced Liver Disease
PPTC7	Hepatitis, Drug-Induced
PPTC7	Drug-Induced Acute Liver Injury
PPTC7	Chemical and Drug Induced Liver Injury
PPTC7	Chemically-Induced Liver Toxicity
CCDC63	melanoma
DGKH	Bipolar Disorder
DGKH	Diabetic Nephropathy
DGKH	Nodular glomerulosclerosis
DGKH	Schizophrenia
DGKH	Unipolar Depression
GPR180	Malignant neoplasm of breast
TMEM30B	melanoma
NOP9	Malignant neoplasm of breast
NOP9	Breast Carcinoma
EML5	Schizophrenia
STRC	Deafness, Autosomal Recessive 16
STRC	Deafness, Sensorineural, And Male Infertility
STRC	Spermatogenic Failure 7
DNAAF4	Alexia
DNAAF4	Male infertility
DNAAF4	Kartagener Syndrome
DNAAF4	Dyslexia
DNAAF4	Developmental reading disorder
DNAAF4	CILIARY DYSKINESIA, PRIMARY, 25
DNAAF4	Polynesian Bronchiectasis
SPRED1	Neurofibromatosis 1
SPRED1	Cranioschisis
SPRED1	Cafe-au-lait macules with pulmonary stenosis
SPRED1	NEUROFIBROMATOSIS, TYPE 1-LIKE SYNDROME
MFSD6L	Cataract
NAGS	Hyperammonemia, type III
PHOSPHO1	Osteopenia
TRPV3	Palmoplantar Keratosis
TRPV3	Generalized pustular psoriasis
TRPV3	Erythrokeratoderma
TRPV3	PEELING SKIN SYNDROME
TRPV3	Olmsted syndrome
TRPV3	Hyperkeratosis of the palms and soles and esophageal papillomas
TRPV3	PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 2
LGI4	Arthrogryposis
LGI4	ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC, WITH MYELIN DEFECT
SYNE4	DEAFNESS, AUTOSOMAL RECESSIVE 76
ZNF540	Colorectal Cancer
DENND1B	Primary biliary cirrhosis
DENND1B	Crohn Disease
DENND1B	Biliary cirrhosis
DENND1B	Crohn's disease of large bowel
DENND1B	Biliary Cirrhosis, Secondary
DENND1B	Crohn's disease of the ileum
DENND1B	Regional enteritis
DENND1B	IIeocolitis
IFNLR1	Pustulosis of Palms and Soles
IFNLR1	Psoriasis
SASS6	Microcephaly
SASS6	Primary microcephaly
SASS6	Autosomal Recessive Primary Microcephaly
SASS6	MICROCEPHALY 14, PRIMARY, AUTOSOMAL RECESSIVE
HFM1	PREMATURE OVARIAN FAILURE 9
TTLL9	Polycystic Ovary Syndrome
TTLL9	Malignant neoplasm of liver
TTLL9	Sclerocystic Ovaries
TMPRSS6	Malignant neoplasm of breast
TMPRSS6	Iron-Refractory Iron Deficiency Anemia
TMPRSS6	Congenital anemia
TMPRSS6	Iron deficiency anemia
DAW1	Malignant neoplasm of breast
LONRF2	Colorectal Cancer
CLEC4F	Liver Cirrhosis, Experimental
XIRP1	Malignant neoplasm of breast
RNF168	Riddle Syndrome
PRICKLE2	Malignant neoplasm of liver
PRICKLE2	Epileptic encephalopathy
SPATA5	Schizophrenia
SPATA5	Epileptic encephalopathy
SPATA5	EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME
BBS12	Polydactyly
BBS12	Bardet-Biedl Syndrome
BBS12	BARDET-BIEDL SYNDROME 12
FREM3	Involutional Depression
FREM3	Unipolar Depression
FREM3	Major Depressive Disorder
FREM3	Involutional paraphrenia
FREM3	Psychosis, Involutional
MMAA	Methylmalonic aciduria cblA type
UGT3A2	Colorectal Cancer
NIM1K	Large cell carcinoma of lung
ZNF366	Malignant neoplasm of breast
ZNF366	Drug abuse
ZNF366	Organic Mental Disorders, Substance-Induced
ZNF366	Substance Dependence
ZNF366	Breast Carcinoma
ZNF366	Substance abuse problem
LCA5	Blindness, Hysterical
LCA5	Blindness, Legal
LCA5	Leber Congenital Amaurosis
LCA5	Blindness, Acquired
LCA5	Amaurosis
LCA5	Blindness, Monocular
LCA5	Retinal Dystrophy, Early Onset Severe
LCA5	LEBER CONGENITAL AMAUROSIS 5
DACT2	Malignant neoplasm of liver
PKD1L1	Situs Inversus
PKD1L1	Situs ambiguus
PKD1L1	Situs ambiguous
PKD1L1	HETEROTAXY, VISCERAL, 8, AUTOSOMAL
BMPER	Opioid abuse
BMPER	Opiate Addiction
BMPER	Diaphanospondylodysostosis
BMPER	Ischio-vertebral syndrome
SLC30A8	Diabetes Mellitus, Non-Insulin-Dependent
SLC30A8	Schizophrenia
COL22A1	Small cell carcinoma of lung
SNX31	Schizophrenia
STKLD1	Glioblastoma Multiforme
KCNV2	Retinal Cone Dystrophy 3B
GLIS3	Congenital Hypothyroidism
GLIS3	Diabetes Mellitus, Insulin-Dependent
GLIS3	Diabetes Mellitus, Non-Insulin-Dependent
GLIS3	Angle Closure Glaucoma
GLIS3	Diabetes, Autoimmune
GLIS3	Brittle diabetes
GLIS3	Thyroid Agenesis
GLIS3	Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism
GLIS3	Diabetes Mellitus, Ketosis-Prone
ZNF169	Obesity
ARX	Arthrogryposis
ARX	Hydrocephalus
ARX	West Syndrome
ARX	Early infantile epileptic encephalopathy with suppression bursts
ARX	Epileptic encephalopathy
ARX	Proud Syndrome
ARX	MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED (disorder)
ARX	PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME
ARX	Lissencephaly, X-Linked, 2
ARX	Hydranencephaly and Abnormal Genitalia
ARX	Mental Retardation, X-Linked 1
ARX	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1
PWWP2B	Polycystic Ovary Syndrome
PWWP2B	Sclerocystic Ovaries
HTR3C	Colorectal Cancer
GIMAP1	Malignant neoplasm of breast
GPHA2	melanoma
PSORS1C1	Behcet Syndrome
PSORS1C1	Systemic Scleroderma
PSORS1C2	Multiple Myeloma
ADAMTS15	Colorectal Cancer
ADAMTS17	Malignant neoplasm of liver
ADAMTS17	Weill-Marchesani-Like Syndrome
ADAMTS18	Colorectal Cancer
ADAMTS18	MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS
GSX2	AMYOTROPHIC LATERAL SCLEROSIS 1
GSX2	Amyotrophic Lateral Sclerosis, Sporadic
PPP1R18	Liver Cirrhosis, Experimental
ADAMTS19	Malignant neoplasm of breast
ASXL1	Arthrogryposis
ASXL1	Craniosynostosis
ASXL1	Myeloid Leukemia, Chronic
ASXL1	Acute Promyelocytic Leukemia
ASXL1	Nephroblastoma
ASXL1	Congenital anemia
ASXL1	Juvenile Myelomonocytic Leukemia
ASXL1	Bohring syndrome
ASXL1	Hematopoetic Myelodysplasia
ASXL1	Bilateral Wilms Tumor
SYNPO2	Epithelial ovarian cancer
PTCRA	Polycystic Ovary Syndrome
PTCRA	Sclerocystic Ovaries
HIGD2A	Malignant neoplasm of liver
DTX3	Malignant neoplasm of breast
DTX3	Breast Carcinoma
ZFC3H1	Juvenile-Onset Still Disease
ZFC3H1	Juvenile arthritis
ZFC3H1	Juvenile psoriatic arthritis
RMST	Obesity
ANO6	Liver Cirrhosis, Experimental
ANO6	Ankylosing spondylitis
ANO6	Scott Syndrome
ARID2	Coffin-Siris syndrome
ARID2	Malignant neoplasm of prostate
ARID2	Liver carcinoma
VSTM4	Colorectal Cancer
PAOX	Acute Cerebrovascular Accidents
UBR1	Johanson-Blizzard syndrome
PATL2	OOCYTE MATURATION DEFECT 4
MLKL	Gastric Adenocarcinoma
ACSF3	Malonic aciduria
ACSF3	Methylmalonic aciduria
ACSF3	Combined Malonic and Methylmalonic Aciduria
DZIP1L	Autosomal Recessive Polycystic Kidney Disease
DZIP1L	POLYCYSTIC KIDNEY DISEASE 5
NLRP7	Hydatidiform Mole
NLRP7	Hydatidiform Mole, Partial
NLRP7	Complete hydatidiform mole
NLRP7	Gestational trophoblastic disease
NLRP7	HYDATIDIFORM MOLE, RECURRENT, 1
ALG14	Arthrogryposis
ALG14	Myasthenic Syndromes, Congenital
ALG14	Congenital Myasthenic Syndromes, Postsynaptic
ALG14	Congenital Myasthenic Syndromes, Presynaptic
ALG14	Myasthenic Syndromes, Congenital, Slow Channel
ALG14	MYASTHENIC SYNDROME, CONGENITAL, 15
SPAG17	Colorectal Cancer
IBA57	Arthrogryposis
IBA57	Leukodystrophy
IBA57	Multiple Mitochondrial Dysfunctions Syndrome
IBA57	MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3
IBA57	SPASTIC PARAPLEGIA 74, AUTOSOMAL RECESSIVE
APOBEC3A	Malignant neoplasm of breast
APOBEC3A	Juvenile-Onset Still Disease
APOBEC3A	Nonorganic psychosis
APOBEC3A	Breast Carcinoma
APOBEC3A	Juvenile arthritis
APOBEC3A	Juvenile psoriatic arthritis
VWA3B	Ataxia, Spinocerebellar
VWA3B	Spinocerebellar Ataxia Type 1
VWA3B	Spinocerebellar Ataxia Type 2
VWA3B	Spinocerebellar Ataxia Type 4
VWA3B	Spinocerebellar Ataxia Type 5
VWA3B	Spinocerebellar Ataxia Type 6 (disorder)
VWA3B	Spinocerebellar Ataxia Type 7
VWA3B	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 22
TET3	Autism Spectrum Disorders
PIKFYVE	Fleck corneal dystrophy
TMEM17	Gastrointestinal Stromal Sarcoma
SPRED2	Rheumatoid Arthritis
LIPH	Hypotrichosis
LIPH	Palmoplantar Keratosis
LIPH	Woolly hair, congenital
LIPH	Erythrokeratoderma
LIPH	Total Hypotrichosis, Mari type
LIPH	Hypotrichosis simplex
LIPH	WOOLLY HAIR, AUTOSOMAL RECESSIVE 2, WITH OR WITHOUT HYPOTRICHOSIS
LIPH	WH/HT
ARL13B	Congenital ocular coloboma (disorder)
ARL13B	Familial aplasia of the vermis
ARL13B	JOUBERT SYNDROME 8 (disorder)
HTR3D	Schizophrenia
SLC51A	Primary biliary cirrhosis
SLC51A	Cholestasis
SLC51A	Biliary cirrhosis
SLC51A	Biliary Cirrhosis, Secondary
FBXO45	Schizophrenia
KLHDC8B	Nodular Sclerosis Classical Hodgkin Lymphoma
KLHDC8B	Leg, Absence Deformity of, with Congenital Cataract
FLCN	Renal Cell Carcinoma
FLCN	Colorectal Carcinoma
FLCN	Ehlers-Danlos Syndrome
FLCN	Kidney Neoplasm
FLCN	Spontaneous pneumothorax
FLCN	Tension Pneumothorax
FLCN	Conventional (Clear Cell) Renal Cell Carcinoma
FLCN	Congenital aneurysm of ascending aorta
FLCN	Malignant neoplasm of liver
FLCN	Multiple fibrofolliculomas
FLCN	Oncocytoma, renal
FLCN	Malignant neoplasm of kidney
FLCN	Chromophobe Renal Cell Carcinoma
FLCN	Sarcomatoid Renal Cell Carcinoma
FLCN	Collecting Duct Carcinoma of the Kidney
FLCN	Papillary Renal Cell Carcinoma
FLCN	Adenocarcinoma of large intestine
FLCN	Renal carcinoma
FLCN	Colorectal Cancer
FLCN	PNEUMOTHORAX, PRIMARY SPONTANEOUS
FLCN	Potocki-Lupski syndrome
LYRM9	Small cell carcinoma of lung
AMZ2P1	Colorectal Carcinoma
AMZ2P1	Colorectal Cancer
UNC13D	Leukodystrophy
UNC13D	Malignant neoplasm of prostate
UNC13D	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3
SPNS3	Colorectal Cancer
RAB12	Myocardial Ischemia
STT3B	Congenital disorder of glycosylation type 1X
PRIMPOL	MYOPIA 22, AUTOSOMAL DOMINANT
TAPT1	Osteogenesis Imperfecta
TAPT1	OSTEOCHONDRODYSPLASIA, COMPLEX LETHAL, SYMOENS-BARNES-GISTELINCK TYPE
CMYA5	Schizophrenia
CMYA5	Unipolar Depression
CMYA5	Major Depressive Disorder
STK32A	Metastatic melanoma
KHDRBS2	melanoma
TSNARE1	Schizophrenia
TUBB	Michelin tire baby syndrome
TUBB	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 6
C9orf72	Amyotrophic Lateral Sclerosis
C9orf72	Bipolar Disorder
C9orf72	Parkinson Disease
C9orf72	Schizoaffective Disorder
C9orf72	Schizophrenia
C9orf72	Juvenile-Onset Still Disease
C9orf72	Semantic Dementia
C9orf72	Nonorganic psychosis
C9orf72	Amyotrophic Lateral Sclerosis With Dementia
